file,track_name,start_lat,start_lon,start_alt,distance_km,begin_time,end_time,time_gap_hours,start_month,start_year
2376.kml,,30.97449225719067,81.2867444951636,4673.0,0.07530763041853691,2019-09-30 16:17:57,2019-10-02 05:47:56,37.5,9,2019
2377.kml,,30.969128,81.287346,4647.17627,0.5250974341422511,2018-06-29 21:41:21,2018-06-30 10:17:20,12.6,6,2018
2378.kml,,30.9776559,81.285861,4666.25,0.4341510689929742,2023-05-12 16:51:26,2023-05-13 03:43:11,10.86,5,2023
2379.kml,,30.978832,81.28262,4679.554412,0.679359659261228,2024-06-21 00:35:17,2024-06-21 06:04:06,5.48,6,2024
2380.kml,,30.972546,81.286484,4657.23877,0.14264085561505682,2019-08-18 21:47:03,2019-08-19 06:46:39,8.99,8,2019
2383.kml,,30.971074732445935,81.28630345365492,4659.4136,0.3070999830058849,2021-11-01 23:46:19,2021-11-03 06:08:55,30.38,11,2021
2385.kml,,30.9721089,81.2843306,4623.76,0.2943414269638036,2023-05-09 14:59:57,2023-05-10 03:19:53,12.33,5,2023
2387.kml,,30.971827,81.289574,0.0,0.3529541367653179,,,,,
2391.kml,,30.973736,81.286057,4662.777344,0.06096311220124965,2018-08-02 19:38:40,2018-08-03 09:15:59,13.62,8,2018
2393.kml,,30.97798,81.284958,0.0,0.4914941967087612,,,,,
2395.kml,,30.9775764,81.2859174,4656.71,0.4244963117878029,2023-09-02 18:49:48,2023-09-03 06:48:31,11.98,9,2023
2396.kml,,30.977049,81.287277,4676.383789,0.3637599074721569,2020-09-08 19:03:24,2020-09-10 05:13:18,34.16,9,2020
2397.kml,,30.978221,81.2836984,4651.81,0.566712648122727,2023-05-24 17:31:03,2023-05-26 05:14:29,35.72,5,2023
2402.kml,,30.97266,81.284632,4663.544918,0.23456264560206716,2023-10-03 21:12:19,2023-10-05 23:08:04,49.93,10,2023
2404.kml,,30.975284,81.287641,4664.0,0.18668532328024107,,,,,
2406.kml,,30.97263,81.282201,4645.662493,0.4478100156957287,2024-05-28 16:15:01,2024-05-29 04:33:39,12.31,5,2024
2407.kml,,30.968121,81.285999,4636.581919,0.636738980408062,2024-05-27 17:20:26,2024-05-29 02:51:37,33.52,5,2024
2409.kml,,30.969537298884823,81.28404426807496,4606.115,0.5385429261692084,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
2410.kml,,30.978768,81.282001,4672.45936,0.7091657204138935,2023-07-05 18:12:24,2023-07-07 05:05:49,34.89,7,2023
2412.kml,,30.9771473,81.2872295,4664.19,0.3739134004154974,2023-09-18 12:27:08,2023-09-20 09:57:47,45.51,9,2023
2413.kml,,30.978079,81.284019,4654.950195,0.5380049760780918,2023-08-09 16:42:33,2023-08-11 03:24:50,34.7,8,2023
2414.kml,,30.978079,81.284019,4654.950195,0.5380049760780918,2023-08-09 16:42:33,2023-08-11 03:24:50,34.7,8,2023
2415.kml,,30.978079,81.284019,4654.950195,0.5380049760780918,2023-08-09 16:42:33,2023-08-11 03:24:50,34.7,8,2023
2416.kml,,30.978302,81.283155,4678.318735,0.6019103034286202,2023-06-08 16:56:30,2023-06-10 10:12:44,41.27,6,2023
2417.kml,,30.979774,81.279533,4667.919922,0.9509477895709328,2023-07-30 18:11:14,2023-08-01 05:30:07,35.31,7,2023
2419.kml,,30.978078,81.284016,4654.95,0.5380424521221266,2023-08-09 16:42:33,2023-08-11 03:24:50,34.7,8,2023
2420.kml,,30.978616,81.282321,4683.923457,0.6769409144880674,2024-10-03 21:40:45,2024-10-05 02:43:16,29.04,10,2024
2421.kml,,30.978078,81.284016,4654.95,0.5380424521221266,2023-08-09 16:42:33,2023-08-11 03:24:50,34.7,8,2023
2422.kml,,30.970427,81.284003,4642.64014,0.455702616019074,2023-09-10 17:22:34,2023-09-12 09:04:18,39.7,9,2023
2427.kml,,30.967768,81.286224,4638.055176,0.674041126832356,2023-08-05 17:24:14,2023-08-07 04:06:57,34.71,8,2023
2428.kml,,30.978857,81.282048,4671.656512,0.7140905715624248,2023-08-15 02:23:07,2023-08-16 02:41:26,24.31,8,2023
2429.kml,,30.9783219,81.2831129,4648.1,0.6059943662881674,2023-06-12 01:05:17,2023-06-13 04:33:46,27.47,6,2023
2430.kml,,30.9739006,81.2850399,4631.7,0.15754585138511212,2023-05-05 20:44:17,2023-05-07 02:13:34,29.49,5,2023
2432.kml,,30.977692,81.285851,4688.0,0.43827170833800727,2023-06-21 18:03:33,2023-06-23 07:09:37,37.1,6,2023
2434.kml,,30.977692,81.285851,4688.0,0.43827170833800727,2023-06-21 18:03:33,2023-06-23 07:09:37,37.1,6,2023
2435.kml,,30.977692,81.285851,4688.0,0.43827170833800727,2023-06-21 18:03:33,2023-06-23 07:09:37,37.1,6,2023
2436.kml,,30.973926,81.284961,4667.0,0.16523924941642218,2023-07-02 15:43:21,2023-07-03 05:14:03,13.51,7,2023
2437.kml,,30.968512,81.286421,4637.883452,0.5904046564858426,2024-08-14 17:20:33,2024-08-16 06:23:06,37.04,8,2024
2439.kml,,30.978444,81.282609,4672.4772,0.6450468938139297,2022-07-19 12:15:55,2022-07-20 06:55:44,18.66,7,2022
